t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1684716423,5498,0.807913,0.000000,0.000000,0.000000,events/second
1684716453,5514,0.806707,0.000000,0.000000,0.000000,events/second
1684716483,5546,0.807842,0.000000,0.000000,0.000000,events/second
1684716513,5562,0.806647,0.000000,0.000000,0.000000,events/second
1684716543,5594,0.807771,0.000000,0.000000,0.000000,events/second
1684716573,5610,0.806586,0.000000,0.000000,0.000000,events/second
1684716603,5642,0.807703,0.000000,0.000000,0.000000,events/second
1684716633,5658,0.806528,0.000000,0.000000,0.000000,events/second
1684716663,5690,0.807635,0.000000,0.000000,0.000000,events/second
1684716693,5706,0.806471,0.000000,0.000000,0.000000,events/second
1684716723,5738,0.807568,0.000000,0.000000,0.000000,events/second
1684716753,5754,0.806414,0.000000,0.000000,0.000000,events/second
1684716783,5786,0.807502,0.000000,0.000000,0.000000,events/second
1684716813,5802,0.806358,0.000000,0.000000,0.000000,events/second
1684716843,5836,0.807713,0.000000,0.000000,0.000000,events/second
1684716873,5852,0.806578,0.000000,0.000000,0.000000,events/second
1684716903,5884,0.807649,0.000000,0.000000,0.000000,events/second
1684716933,5900,0.806522,0.000000,0.000000,0.000000,events/second
1684716963,5932,0.807583,0.000000,0.000000,0.000000,events/second
1684716993,5948,0.806466,0.000000,0.000000,0.000000,events/second
1684717023,5980,0.807519,0.000000,0.000000,0.000000,events/second
1684717053,5996,0.806411,0.000000,0.000000,0.000000,events/second
1684717083,6028,0.807455,0.000000,0.000000,0.000000,events/second
1684717113,6044,0.806357,0.000000,0.000000,0.000000,events/second
1684717143,6076,0.807393,0.000000,0.000000,0.000000,events/second
1684717173,6092,0.806303,0.000000,0.000000,0.000000,events/second
1684717203,6124,0.807333,0.000000,0.000000,0.000000,events/second
1684717233,6140,0.806252,0.000000,0.000000,0.000000,events/second
1684717263,6172,0.807272,0.000000,0.000000,0.000000,events/second
1684717293,6188,0.806201,0.000000,0.000000,0.000000,events/second
1684717323,6220,0.807214,0.000000,0.000000,0.000000,events/second
1684717353,6236,0.806152,0.000000,0.000000,0.000000,events/second
1684717383,6268,0.807157,0.000000,0.000000,0.000000,events/second
1684717413,6284,0.806101,0.000000,0.000000,0.000000,events/second
1684717443,6317,0.807227,0.000000,0.000000,0.000000,events/second
1684717473,6333,0.806180,0.000000,0.000000,0.000000,events/second
1684717503,6365,0.807170,0.000000,0.000000,0.000000,events/second
1684717533,6381,0.806131,0.000000,0.000000,0.000000,events/second
1684717563,6413,0.807114,0.000000,0.000000,0.000000,events/second
1684717593,6429,0.806083,0.000000,0.000000,0.000000,events/second
1684717623,6461,0.807059,0.000000,0.000000,0.000000,events/second
1684717653,6477,0.806035,0.000000,0.000000,0.000000,events/second
1684717683,6509,0.807004,0.000000,0.000000,0.000000,events/second
1684717713,6525,0.805989,0.000000,0.000000,0.000000,events/second
1684717743,6557,0.806950,0.000000,0.000000,0.000000,events/second
1684717773,6573,0.805942,0.000000,0.000000,0.000000,events/second
1684717803,6605,0.806896,0.000000,0.000000,0.000000,events/second
1684717833,6621,0.805895,0.000000,0.000000,0.000000,events/second
1684717863,6653,0.806842,0.000000,0.000000,0.000000,events/second
1684717893,6669,0.805850,0.000000,0.000000,0.000000,events/second
1684717923,6701,0.806791,0.000000,0.000000,0.000000,events/second
1684717953,6717,0.805807,0.000000,0.000000,0.000000,events/second
1684717983,6749,0.806741,0.000000,0.000000,0.000000,events/second
1684718013,6765,0.805763,0.000000,0.000000,0.000000,events/second
1684718043,6798,0.806809,0.000000,0.000000,0.000000,events/second
1684718073,6814,0.805838,0.000000,0.000000,0.000000,events/second
1684718103,6846,0.806758,0.000000,0.000000,0.000000,events/second
1684718133,6862,0.805794,0.000000,0.000000,0.000000,events/second
1684718163,6894,0.806709,0.000000,0.000000,0.000000,events/second
1684718193,6910,0.805751,0.000000,0.000000,0.000000,events/second
1684718223,6942,0.806660,0.000000,0.000000,0.000000,events/second
1684718253,6958,0.805709,0.000000,0.000000,0.000000,events/second
1684718283,6990,0.806611,0.000000,0.000000,0.000000,events/second
1684718313,7006,0.805668,0.000000,0.000000,0.000000,events/second
1684718343,7038,0.806565,0.000000,0.000000,0.000000,events/second
1684718373,7054,0.805627,0.000000,0.000000,0.000000,events/second
1684718403,7086,0.806518,0.000000,0.000000,0.000000,events/second
1684718433,7102,0.805587,0.000000,0.000000,0.000000,events/second
1684718463,7134,0.806471,0.000000,0.000000,0.000000,events/second
1684718493,7150,0.805546,0.000000,0.000000,0.000000,events/second
1684718524,7182,0.806424,0.000000,0.000000,0.000000,events/second
1684718554,7198,0.805506,0.000000,0.000000,0.000000,events/second
1684718584,7230,0.806379,0.000000,0.000000,0.000000,events/second
1684718614,7246,0.805466,0.000000,0.000000,0.000000,events/second
1684718644,7279,0.806444,0.000000,0.000000,0.000000,events/second
1684718674,7295,0.805539,0.000000,0.000000,0.000000,events/second
1684718704,7327,0.806400,0.000000,0.000000,0.000000,events/second
1684718734,7343,0.805500,0.000000,0.000000,0.000000,events/second
1684718764,7375,0.806356,0.000000,0.000000,0.000000,events/second
1684718794,7391,0.805463,0.000000,0.000000,0.000000,events/second
1684718824,7423,0.806313,0.000000,0.000000,0.000000,events/second
1684718854,7439,0.805426,0.000000,0.000000,0.000000,events/second
1684718884,7471,0.806272,0.000000,0.000000,0.000000,events/second
1684718914,7487,0.805390,0.000000,0.000000,0.000000,events/second
1684718944,7519,0.806229,0.000000,0.000000,0.000000,events/second
1684718974,7535,0.805353,0.000000,0.000000,0.000000,events/second
1684719004,7567,0.806187,0.000000,0.000000,0.000000,events/second
1684719034,7583,0.805317,0.000000,0.000000,0.000000,events/second
1684719064,7615,0.806145,0.000000,0.000000,0.000000,events/second
1684719094,7631,0.805280,0.000000,0.000000,0.000000,events/second
1684719124,7663,0.806104,0.000000,0.000000,0.000000,events/second
1684719154,7679,0.805244,0.000000,0.000000,0.000000,events/second
1684719184,7711,0.806063,0.000000,0.000000,0.000000,events/second
1684719214,7727,0.805210,0.000000,0.000000,0.000000,events/second
1684719244,7760,0.806127,0.000000,0.000000,0.000000,events/second
1684719274,7776,0.805278,0.000000,0.000000,0.000000,events/second
1684719304,7808,0.806087,0.000000,0.000000,0.000000,events/second
1684719334,7824,0.805244,0.000000,0.000000,0.000000,events/second
1684719364,7856,0.806047,0.000000,0.000000,0.000000,events/second
1684719394,7872,0.805209,0.000000,0.000000,0.000000,events/second
1684719424,7904,0.806009,0.000000,0.000000,0.000000,events/second
1684719454,7920,0.805176,0.000000,0.000000,0.000000,events/second
1684719484,7952,0.805969,0.000000,0.000000,0.000000,events/second
1684719514,7968,0.805142,0.000000,0.000000,0.000000,events/second
1684719544,8000,0.805931,0.000000,0.000000,0.000000,events/second
1684719574,8016,0.805109,0.000000,0.000000,0.000000,events/second
1684719604,8048,0.805894,0.000000,0.000000,0.000000,events/second
1684719634,8064,0.805077,0.000000,0.000000,0.000000,events/second
1684719664,8096,0.805857,0.000000,0.000000,0.000000,events/second
1684719694,8112,0.805045,0.000000,0.000000,0.000000,events/second
1684719724,8144,0.805821,0.000000,0.000000,0.000000,events/second
1684719754,8160,0.805014,0.000000,0.000000,0.000000,events/second
1684719784,8192,0.805785,0.000000,0.000000,0.000000,events/second
1684719814,8208,0.804983,0.000000,0.000000,0.000000,events/second
1684719844,8241,0.805848,0.000000,0.000000,0.000000,events/second
1684719874,8257,0.805051,0.000000,0.000000,0.000000,events/second
1684719904,8289,0.805813,0.000000,0.000000,0.000000,events/second
1684719934,8305,0.805019,0.000000,0.000000,0.000000,events/second
1684719964,8337,0.805777,0.000000,0.000000,0.000000,events/second
1684719994,8353,0.804988,0.000000,0.000000,0.000000,events/second
